1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,Label
1.676,2.3287,0.31576,0.86953,0.23398,0.31025,0.26031,0.26041,0.42988,0.44964,0.44633,0.42213,0.22606,0.21428,0.44954,0.42499,1.1207,0.7958,0.74616,1.1115,0.62434,0.43129,0.53763,0.56941,0.38366,0.34696,0.45454,0.33757,0.76931,0.4176,0.30769,0.36128,1.632,1.7799,1.5478,1.7729,1.3691,1.4572,1.7276,1.3529,1.3088,1.1921,1.5672,1.4822,1.1453,1.2822,1.3242,1.1534,0.99354,0.96336,0.69613,0.98061,1.3846,0.85756,0.68447,0.73528,1.3995,1.2591,1.3061,1.6867,1.122,1.2047,1.2882,1.2273,0.19336,0.1545,0.1876,0.18826,0.26395,0.19853,0.187,0.17937,0.31824,0.26643,0.29934,0.27682,0.23501,0.2335,0.28604,0.24708,0.55713,0.51872,0.47479,0.4705,0.56734,0.54012,0.52472,0.5906,0.30268,0.33264,0.5083,0.44747,0.47199,0.46988,0.55904,0.49356,1.2447,1.5208,1.4193,1.5624,1.0231,1.0842,1.2214,1.1759,0.86728,0.81145,0.99079,0.84084,1.0316,0.88255,0.79707,0.82662,0.56654,0.57574,0.51947,0.60674,0.78944,0.67985,0.6619,0.52534,0.89247,0.87082,0.73879,0.83936,0.83199,0.58474,0.67808,0.50887,0.20577,0.15711,0.18638,0.16446,0.23602,0.20528,0.19652,0.17945,0.18214,0.17393,0.15368,0.17262,0.19776,0.16534,0.16029,0.14025,0.16199,0.15343,0.17688,0.13855,0.20465,0.16904,0.18109,0.18709,0.17245,0.1548,0.16284,0.15292,0.17323,0.17685,0.13217,0.13803,0.2753,0.27159,0.28891,0.26133,0.25668,0.25311,0.29641,0.2506,0.23789,0.18446,0.23375,0.20769,0.2891,0.2601,0.23588,0.3277,0.15611,0.16584,0.16769,0.18016,0.16298,0.18518,0.16811,0.19978,0.19617,0.19187,0.19512,0.23252,0.15496,0.17055,0.19191,0.1703,0.3935,0.21896,0.19528,0.30532,0.20048,0.20226,0.18794,0.19712,0.3156,0.27986,0.28987,0.27169,0.21802,0.2237,0.29374,0.25186,0.50628,0.44139,0.41791,0.38818,0.32725,0.33238,0.3838,0.32922,0.32104,0.27916,0.31963,0.30637,0.30295,0.31301,0.3772,0.34882,0.29678,0.24765,0.29938,0.27903,0.3253,0.30219,0.28375,0.27437,0.50937,0.40052,0.465,0.41856,0.3385,0.38395,0.50509,0.44246,0.53131,0.54259,0.61108,0.54391,0.61369,0.57147,0.56277,0.56771,0.53818,0.472,0.49708,0.4642,0.59841,0.61047,0.47069,S1
2.4993,2.4879,0.32002,0.83805,0.1946,0.31995,0.22698,0.33505,0.76835,0.5398,0.44772,0.47053,0.25481,0.24913,0.51939,0.40933,0.74369,0.82929,0.7398,1.0171,0.78714,0.4138,0.54784,0.59942,0.50855,0.45601,0.53427,0.50455,0.74156,0.41872,0.33961,0.38759,1.5552,1.4965,1.5618,1.4899,1.2253,1.24,1.8771,1.3393,1.452,1.1902,1.3754,1.6602,1.0257,1.1548,1.2729,1.0873,0.89938,0.77496,0.64666,1.055,1.0915,0.81154,0.59661,0.6118,1.4862,1.2734,1.2052,1.6558,0.96833,1.2201,1.1585,1.0259,0.20365,0.15721,0.20137,0.17293,0.20563,0.22035,0.1934,0.18433,0.27564,0.25827,0.28275,0.27862,0.21918,0.21273,0.24278,0.25025,0.46401,0.46606,0.52194,0.45793,0.53963,0.52513,0.48872,0.54793,0.32459,0.30902,0.52453,0.42776,0.52298,0.52497,0.53819,0.49228,1.5507,1.5085,1.3724,1.4492,1.0576,1.1341,1.3979,1.0364,0.78021,0.79993,0.76668,0.96488,1.0965,0.88962,0.74393,0.8132,0.48283,0.61086,0.47993,0.51694,0.66688,0.70686,0.51743,0.58478,0.74449,0.91499,0.71016,0.9369,0.73941,0.65892,0.70767,0.79141,0.20488,0.18627,0.16326,0.17415,0.17207,0.17726,0.17122,0.17008,0.16748,0.16694,0.17329,0.15317,0.2055,0.17431,0.16709,0.14095,0.19643,0.14214,0.1666,0.13871,0.18742,0.18172,0.19381,0.17325,0.17567,0.17128,0.14886,0.16037,0.18462,0.16646,0.16876,0.15826,0.31415,0.30842,0.28662,0.27081,0.2629,0.24569,0.25116,0.29692,0.21234,0.1875,0.22112,0.21827,0.24158,0.23115,0.2525,0.19982,0.17375,0.18456,0.15821,0.17895,0.17436,0.1736,0.16565,0.1777,0.19702,0.18729,0.21445,0.20027,0.15265,0.15884,0.18689,0.15272,0.18514,0.14223,0.18901,0.1671,0.20117,0.20812,0.17321,0.18064,0.27197,0.28041,0.26959,0.29286,0.21904,0.24072,0.27211,0.25083,0.60122,0.45709,0.37974,0.45951,0.32185,0.35142,0.38906,0.33612,0.32324,0.26772,0.31829,0.25888,0.29311,0.32641,0.33473,0.28984,0.3376,0.24847,0.31386,0.28114,0.3869,0.34485,0.28477,0.31993,0.5693,0.45906,0.38617,0.44341,0.34778,0.38095,0.3668,0.40072,0.51457,0.49713,0.52946,0.50639,0.62226,0.61982,0.57041,0.56819,0.44367,0.46086,0.59626,0.47454,0.59139,0.62059,0.55235,S1
1.7552,2.298,0.30152,0.75554,0.18826,0.26455,0.25215,0.27625,0.49264,0.37898,0.37122,0.35704,0.20344,0.19348,0.32146,0.28939,1.1903,0.90492,0.81319,0.9823,0.86017,0.45639,0.52469,0.53447,0.31618,0.32001,0.51425,0.36797,0.75448,0.43799,0.39026,0.48105,1.4037,1.8618,1.358,1.5049,1.2854,1.3458,1.837,1.2632,1.6145,1.2697,1.6516,1.5834,1.1033,1.172,1.2677,1.0873,0.73128,0.8588,0.78531,0.8556,1.2108,0.86222,0.59655,0.68408,1.5381,1.5585,1.5517,2.1625,1.0396,1.372,1.2222,1.1792,0.24346,0.17882,0.19169,0.23145,0.19421,0.2026,0.15964,0.1821,0.31372,0.2672,0.33044,0.26395,0.19989,0.27596,0.28195,0.28884,0.52342,0.46777,0.54693,0.48153,0.5329,0.59898,0.49451,0.54265,0.30608,0.30963,0.56031,0.40401,0.48888,0.4557,0.60931,0.55793,1.4639,1.6421,1.1083,1.4385,1.1113,1.0523,1.4989,1.0174,0.94669,0.80766,0.80225,0.78359,1.01,0.8445,0.75116,0.68749,0.45566,0.5927,0.65306,0.62256,0.80682,0.79788,0.49474,0.61299,0.79148,0.79651,0.7678,0.95221,0.77019,0.68483,0.67044,0.61208,0.33044,0.18811,0.18139,0.18988,0.17767,0.19811,0.16375,0.1878,0.18538,0.17529,0.15066,0.17525,0.16408,0.14903,0.15615,0.15264,0.14036,0.1511,0.15572,0.16116,0.1847,0.19883,0.16716,0.20355,0.18189,0.15381,0.16316,0.16111,0.19221,0.1836,0.18937,0.16185,0.39766,0.28605,0.26943,0.29814,0.27528,0.28548,0.25966,0.27109,0.19487,0.19452,0.23776,0.24665,0.23664,0.22673,0.27347,0.26587,0.15615,0.16777,0.17818,0.14597,0.17248,0.20803,0.16924,0.17112,0.21762,0.20356,0.1796,0.18667,0.16521,0.19695,0.18125,0.26292,0.15934,0.18166,0.17044,0.1784,0.19445,0.21635,0.15589,0.20157,0.26799,0.2747,0.24919,0.2484,0.18554,0.1985,0.25435,0.24783,0.48653,0.51914,0.42168,0.41863,0.30419,0.33783,0.36092,0.33943,0.25359,0.28669,0.34882,0.27356,0.30448,0.28082,0.32559,0.35625,0.31838,0.2472,0.2741,0.31197,0.36738,0.3184,0.33092,0.34722,0.47068,0.5287,0.45225,0.4174,0.34887,0.34537,0.36163,0.46953,0.46829,0.59379,0.5535,0.59628,0.57879,0.49825,0.54066,0.51751,0.45487,0.51774,0.4845,0.52148,0.58125,0.52468,0.53004,S1
2.2502,2.5104,0.32449,0.83261,0.19513,0.3442,0.2348,0.28534,0.46636,0.3785,0.38349,0.36844,0.22971,0.1967,0.3336,0.306,0.97372,0.87118,0.66241,0.93671,0.7839,0.44586,0.55755,0.65805,0.33107,0.30545,0.48164,0.37244,0.85657,0.40699,0.35085,0.38395,1.938,1.746,1.4557,1.705,1.3926,1.2623,1.4514,1.3361,1.6321,1.2943,1.3721,1.7659,1.1756,1.3221,1.34,1.2065,1.0082,0.94437,0.67697,0.84699,1.1961,0.84939,0.59959,0.62893,1.6289,1.5047,1.3886,2.3984,1.0314,1.4681,1.3662,1.9452,0.2874,0.17691,0.18076,0.21427,0.22392,0.21487,0.17234,0.1909,0.2785,0.26626,0.26374,0.30405,0.21479,0.22301,0.27285,0.2518,0.46182,0.46953,0.48029,0.46958,0.47834,0.56308,0.47549,0.46204,0.29379,0.35462,0.60249,0.43324,0.42534,0.47389,0.57717,0.54133,1.2266,1.4694,1.2827,1.4842,1.2731,1.1312,1.1337,1.0705,0.78765,0.82335,0.86953,0.89879,1.0168,0.83749,0.70927,0.70514,0.43055,0.48774,0.49636,0.51367,0.63753,0.64196,0.53289,0.56013,0.81844,0.92954,0.61149,0.96805,0.68661,0.66123,0.66596,0.62085,0.23856,0.17779,0.17911,0.2007,0.19539,0.174,0.17163,0.18407,0.18499,0.16185,0.16671,0.16909,0.1814,0.1659,0.15144,0.15713,0.16907,0.15242,0.16232,0.17246,0.17831,0.18279,0.18462,0.17142,0.15713,0.16803,0.18092,0.14389,0.20999,0.20133,0.16773,0.16895,0.24672,0.2618,0.25726,0.23931,0.2576,0.26724,0.25,0.272,0.22257,0.22657,0.23229,0.27588,0.27068,0.28261,0.25446,0.28353,0.2045,0.16181,0.15297,0.18107,0.17566,0.1821,0.17864,0.16544,0.17024,0.19801,0.18823,0.21376,0.18365,0.16519,0.16881,0.18376,0.3799,0.16889,0.17235,0.24126,0.18461,0.18913,0.18479,0.17391,0.27153,0.26525,0.25059,0.24782,0.22248,0.19286,0.25573,0.22977,0.4126,0.48945,0.35673,0.38883,0.30346,0.2905,0.32742,0.3342,0.2705,0.25716,0.32779,0.25683,0.31484,0.27308,0.33812,0.30695,0.25852,0.28636,0.2859,0.276,0.38469,0.37366,0.30022,0.30056,0.47564,0.44764,0.42577,0.43806,0.42427,0.43116,0.48216,0.44055,0.36942,0.52388,0.54419,0.54303,0.48897,0.50345,0.54892,0.51534,0.46841,0.50825,0.53162,0.52329,0.52442,0.57004,0.5312,S1
1.676,2.3287,0.31576,0.86953,0.23398,0.31025,0.26031,0.26041,0.42988,0.44964,0.44633,0.42213,0.22606,0.21428,0.44954,0.42499,1.1207,0.7958,0.74616,1.1115,0.62434,0.43129,0.53763,0.56941,0.38366,0.34696,0.45454,0.33757,0.76931,0.4176,0.30769,0.36128,1.632,1.7799,1.5478,1.7729,1.3691,1.4572,1.7276,1.3529,1.3088,1.1921,1.5672,1.4822,1.1453,1.2822,1.3242,1.1534,0.99354,0.96336,0.69613,0.98061,1.3846,0.85756,0.68447,0.73528,1.3995,1.2591,1.3061,1.6867,1.122,1.2047,1.2882,1.2273,0.19336,0.1545,0.1876,0.18826,0.26395,0.19853,0.187,0.17937,0.31824,0.26643,0.29934,0.27682,0.23501,0.2335,0.28604,0.24708,0.55713,0.51872,0.47479,0.4705,0.56734,0.54012,0.52472,0.5906,0.30268,0.33264,0.5083,0.44747,0.47199,0.46988,0.55904,0.49356,1.2447,1.5208,1.4193,1.5624,1.0231,1.0842,1.2214,1.1759,0.86728,0.81145,0.99079,0.84084,1.0316,0.88255,0.79707,0.82662,0.56654,0.57574,0.51947,0.60674,0.78944,0.67985,0.6619,0.52534,0.89247,0.87082,0.73879,0.83936,0.83199,0.58474,0.67808,0.50887,0.20577,0.15711,0.18638,0.16446,0.23602,0.20528,0.19652,0.17945,0.18214,0.17393,0.15368,0.17262,0.19776,0.16534,0.16029,0.14025,0.16199,0.15343,0.17688,0.13855,0.20465,0.16904,0.18109,0.18709,0.17245,0.1548,0.16284,0.15292,0.17323,0.17685,0.13217,0.13803,0.2753,0.27159,0.28891,0.26133,0.25668,0.25311,0.29641,0.2506,0.23789,0.18446,0.23375,0.20769,0.2891,0.2601,0.23588,0.3277,0.15611,0.16584,0.16769,0.18016,0.16298,0.18518,0.16811,0.19978,0.19617,0.19187,0.19512,0.23252,0.15496,0.17055,0.19191,0.1703,0.3935,0.21896,0.19528,0.30532,0.20048,0.20226,0.18794,0.19712,0.3156,0.27986,0.28987,0.27169,0.21802,0.2237,0.29374,0.25186,0.50628,0.44139,0.41791,0.38818,0.32725,0.33238,0.3838,0.32922,0.32104,0.27916,0.31963,0.30637,0.30295,0.31301,0.3772,0.34882,0.29678,0.24765,0.29938,0.27903,0.3253,0.30219,0.28375,0.27437,0.50937,0.40052,0.465,0.41856,0.3385,0.38395,0.50509,0.44246,0.53131,0.54259,0.61108,0.54391,0.61369,0.57147,0.56277,0.56771,0.53818,0.472,0.49708,0.4642,0.59841,0.61047,0.47069,S1
2.4993,2.4879,0.32002,0.83805,0.1946,0.31995,0.22698,0.33505,0.76835,0.5398,0.44772,0.47053,0.25481,0.24913,0.51939,0.40933,0.74369,0.82929,0.7398,1.0171,0.78714,0.4138,0.54784,0.59942,0.50855,0.45601,0.53427,0.50455,0.74156,0.41872,0.33961,0.38759,1.5552,1.4965,1.5618,1.4899,1.2253,1.24,1.8771,1.3393,1.452,1.1902,1.3754,1.6602,1.0257,1.1548,1.2729,1.0873,0.89938,0.77496,0.64666,1.055,1.0915,0.81154,0.59661,0.6118,1.4862,1.2734,1.2052,1.6558,0.96833,1.2201,1.1585,1.0259,0.20365,0.15721,0.20137,0.17293,0.20563,0.22035,0.1934,0.18433,0.27564,0.25827,0.28275,0.27862,0.21918,0.21273,0.24278,0.25025,0.46401,0.46606,0.52194,0.45793,0.53963,0.52513,0.48872,0.54793,0.32459,0.30902,0.52453,0.42776,0.52298,0.52497,0.53819,0.49228,1.5507,1.5085,1.3724,1.4492,1.0576,1.1341,1.3979,1.0364,0.78021,0.79993,0.76668,0.96488,1.0965,0.88962,0.74393,0.8132,0.48283,0.61086,0.47993,0.51694,0.66688,0.70686,0.51743,0.58478,0.74449,0.91499,0.71016,0.9369,0.73941,0.65892,0.70767,0.79141,0.20488,0.18627,0.16326,0.17415,0.17207,0.17726,0.17122,0.17008,0.16748,0.16694,0.17329,0.15317,0.2055,0.17431,0.16709,0.14095,0.19643,0.14214,0.1666,0.13871,0.18742,0.18172,0.19381,0.17325,0.17567,0.17128,0.14886,0.16037,0.18462,0.16646,0.16876,0.15826,0.31415,0.30842,0.28662,0.27081,0.2629,0.24569,0.25116,0.29692,0.21234,0.1875,0.22112,0.21827,0.24158,0.23115,0.2525,0.19982,0.17375,0.18456,0.15821,0.17895,0.17436,0.1736,0.16565,0.1777,0.19702,0.18729,0.21445,0.20027,0.15265,0.15884,0.18689,0.15272,0.18514,0.14223,0.18901,0.1671,0.20117,0.20812,0.17321,0.18064,0.27197,0.28041,0.26959,0.29286,0.21904,0.24072,0.27211,0.25083,0.60122,0.45709,0.37974,0.45951,0.32185,0.35142,0.38906,0.33612,0.32324,0.26772,0.31829,0.25888,0.29311,0.32641,0.33473,0.28984,0.3376,0.24847,0.31386,0.28114,0.3869,0.34485,0.28477,0.31993,0.5693,0.45906,0.38617,0.44341,0.34778,0.38095,0.3668,0.40072,0.51457,0.49713,0.52946,0.50639,0.62226,0.61982,0.57041,0.56819,0.44367,0.46086,0.59626,0.47454,0.59139,0.62059,0.55235,S1
2.2184,2.5225,0.2581,0.74027,0.24406,0.38538,0.25096,0.48647,0.66003,0.48432,0.45082,0.42475,0.25369,0.23841,0.49567,0.49452,0.95252,1.1162,0.955,1.1244,0.68112,0.40908,0.60153,0.56305,0.48684,0.38731,0.37639,0.40061,0.52239,0.36728,0.30978,0.41291,1.7453,1.3791,1.3486,1.5698,0.91695,0.95352,1.4355,1.1733,1.1968,1.122,1.3098,1.1685,0.8528,0.92354,1.3565,1.0057,0.71522,0.99956,0.74708,1.0187,0.80744,0.83667,0.56226,0.76332,1.0459,1.0561,1.0366,1.1799,0.9199,1.4607,1.0046,1.0917,0.17887,0.17239,0.16389,0.17679,0.22942,0.17748,0.16114,0.18326,0.30319,0.28107,0.2936,0.29482,0.23084,0.24115,0.26648,0.24701,0.44557,0.47475,0.48626,0.56583,0.55504,0.65514,0.48182,0.55106,0.3321,0.36155,0.49224,0.43198,0.46572,0.52397,0.53625,0.62552,1.4619,1.2855,1.3958,1.6559,0.99272,1.0419,1.3841,0.92986,0.77907,0.88333,0.85721,0.75409,0.98605,1.0681,0.75209,0.83992,0.49545,0.51223,0.56088,0.55388,0.84922,0.61713,0.54288,0.5695,0.64475,0.84047,0.79539,0.84894,0.7683,0.64294,0.74633,0.69252,0.26955,0.17935,0.16508,0.2086,0.15602,0.18727,0.17471,0.2045,0.16265,0.17088,0.15876,0.16978,0.15452,0.14207,0.14042,0.13784,0.15972,0.14981,0.17806,0.14338,0.19103,0.16878,0.15551,0.16711,0.14406,0.15524,0.14346,0.1419,0.1893,0.13231,0.17541,0.18441,0.35636,0.25787,0.28191,0.23028,0.29854,0.26159,0.27761,0.2469,0.24425,0.19322,0.21951,0.24092,0.29108,0.24943,0.23523,0.28159,0.16015,0.16291,0.17284,0.15961,0.16483,0.17969,0.17412,0.14487,0.20516,0.18931,0.19155,0.1968,0.19805,0.19611,0.20798,0.23671,0.17839,0.16052,0.16691,0.18217,0.19916,0.20044,0.17063,0.17957,0.34694,0.35607,0.33153,0.3363,0.19437,0.24467,0.278,0.30689,0.5927,0.49295,0.48982,0.48739,0.33951,0.33316,0.39907,0.35765,0.31656,0.34378,0.36913,0.34313,0.30717,0.35345,0.35959,0.31034,0.26277,0.2434,0.27255,0.27264,0.37469,0.37209,0.31921,0.31281,0.45513,0.45843,0.44055,0.47536,0.43168,0.41168,0.41711,0.41414,0.50879,0.53174,0.64152,0.54633,0.59971,0.57874,0.58947,0.59786,0.50103,0.55327,0.55932,0.58943,0.62791,0.63113,0.59493,S1
2.8156,2.2108,0.28422,0.88445,0.25223,0.45028,0.29878,0.48631,0.36135,0.40237,0.37119,0.3801,0.20785,0.21862,0.52224,0.44396,0.79263,1.0443,0.88668,0.91685,0.70345,0.37421,0.77878,0.65273,0.33866,0.33949,0.31811,0.36322,0.67625,0.37207,0.35676,0.36809,1.5328,1.167,1.455,1.5314,0.99959,0.98965,1.6015,1.0862,1.2395,0.99964,1.3168,1.2984,0.95164,0.85678,1.2137,1.1163,0.81735,1.0967,0.71664,1.073,0.80162,0.69803,0.75556,0.83702,1.2199,1.0992,1.1063,1.2775,0.88219,1.4206,1.1232,1.0494,0.22641,0.1786,0.17812,0.21694,0.23673,0.20345,0.1892,0.18181,0.30585,0.28952,0.29973,0.28739,0.20097,0.22903,0.27908,0.20242,0.59547,0.5626,0.55277,0.45989,0.55955,0.59909,0.49985,0.53137,0.28241,0.36808,0.47914,0.41957,0.5256,0.51233,0.56116,0.56085,1.5901,1.4262,1.4289,1.5338,1.1589,0.97928,1.2918,0.94892,0.88273,0.90374,0.78836,0.84181,1.1924,0.95078,0.85669,0.86149,0.49107,0.52117,0.53819,0.68096,0.78766,0.62769,0.49659,0.61038,0.66107,0.89806,0.81316,0.97985,0.82336,0.67954,0.76835,0.8421,0.20779,0.18759,0.16502,0.15768,0.15616,0.17662,0.16863,0.15332,0.17487,0.15051,0.14141,0.16188,0.14112,0.15714,0.15221,0.19114,0.14114,0.14146,0.16689,0.13988,0.18359,0.17439,0.15656,0.17237,0.14902,0.13727,0.17508,0.158,0.18682,0.16109,0.15058,0.15344,0.2542,0.26515,0.27799,0.26549,0.28049,0.29223,0.30395,0.27825,0.18946,0.19835,0.21624,0.24858,0.29214,0.25379,0.20869,0.26438,0.14574,0.14968,0.17149,0.1482,0.19421,0.1957,0.18035,0.17045,0.20386,0.19038,0.18327,0.17878,0.17398,0.19005,0.18004,0.1996,0.18419,0.17181,0.16154,0.17839,0.2361,0.18401,0.1827,0.19787,0.33746,0.31674,0.27528,0.29452,0.20844,0.21089,0.29311,0.25512,0.46078,0.48622,0.40859,0.45107,0.36528,0.38241,0.38921,0.40038,0.29067,0.31445,0.3363,0.32146,0.34219,0.34017,0.38534,0.36041,0.31551,0.25534,0.26167,0.29632,0.33487,0.27907,0.27585,0.29068,0.51237,0.48415,0.46898,0.53083,0.37832,0.42428,0.41976,0.42872,0.57682,0.56457,0.65471,0.59422,0.63113,0.58625,0.62409,0.60117,0.50644,0.50436,0.5766,0.55572,0.68203,0.60346,0.45991,S1
1.2418,2.4063,0.25837,0.91091,0.19582,0.41479,0.27786,0.49958,0.40578,0.42955,0.41439,0.43819,0.23372,0.2024,0.46297,0.42901,1.1264,1.1404,0.96249,1.1858,0.73216,0.42136,0.69701,0.49614,0.32888,0.36066,0.33708,0.41124,0.59738,0.39097,0.32595,0.3658,1.3112,1.3402,1.4399,1.5424,0.9303,1.0551,1.5023,1.4687,1.2632,1.1061,1.2524,1.3077,0.88112,1.0902,1.2016,1.0449,0.7456,0.92191,0.71883,1.0837,0.78178,0.85983,0.6013,0.80111,1.2814,1.0241,1.1632,1.3564,0.68036,1.5172,0.93255,0.9948,0.6129,0.29688,0.22176,0.40349,0.22787,0.23645,0.17922,0.19347,0.35621,0.33207,0.33248,0.37971,0.23995,0.24825,0.27863,0.26088,0.39426,0.53608,0.48326,0.48254,0.57227,0.66957,0.57122,0.53848,0.38146,0.40846,0.501,0.4609,0.53702,0.51366,0.70302,0.65732,1.0802,1.2767,1.4335,1.6404,1.0996,0.91828,1.2161,0.89588,0.72504,0.84079,0.76883,0.73416,1.0906,0.92756,0.75187,0.75431,0.46395,0.56718,0.56731,0.63793,0.66868,0.58556,0.53028,0.63209,0.74738,0.84148,0.79102,0.99362,0.72175,0.65955,0.73066,0.66421,0.28684,0.17194,0.15802,0.19246,0.1582,0.14956,0.19194,0.17698,0.17026,0.16716,0.13861,0.15449,0.15812,0.15786,0.15085,0.15263,0.19833,0.15716,0.16864,0.16983,0.17229,0.16711,0.16682,0.16054,0.15952,0.14911,0.14842,0.15527,0.18803,0.17255,0.14464,0.14564,0.27298,0.25868,0.25012,0.26061,0.26313,0.25731,0.27635,0.26406,0.23216,0.22232,0.21954,0.23079,0.24194,0.27564,0.27778,0.28176,0.16415,0.15583,0.18202,0.18023,0.16586,0.17403,0.18335,0.15443,0.18378,0.17815,0.20192,0.23587,0.18117,0.18757,0.1696,0.19323,0.23033,0.17098,0.19238,0.20981,0.26244,0.22375,0.18607,0.20268,0.28231,0.31767,0.33376,0.35758,0.23426,0.24133,0.30575,0.30462,0.52192,0.55508,0.45604,0.47803,0.38355,0.38754,0.40355,0.43173,0.36262,0.32447,0.41204,0.36504,0.37612,0.37868,0.49057,0.5308,0.28602,0.24632,0.32343,0.25851,0.37453,0.3601,0.33715,0.34314,0.51686,0.51804,0.51738,0.42939,0.36556,0.45175,0.48835,0.44768,0.77856,0.62122,0.66237,0.5834,0.67608,0.57373,0.68823,0.58001,0.57376,0.52038,0.52288,0.56975,0.73563,0.58759,0.56695,S1
1.5745,2.3218,0.28422,0.77287,0.22776,0.43601,0.2677,0.44598,0.46024,0.41188,0.41364,0.41661,0.23384,0.22381,0.48319,0.43416,1.2009,1.1557,1.2739,1.1718,0.67761,0.61183,0.77727,0.6134,0.32341,0.30945,0.3584,0.4392,0.58635,0.4405,0.3698,0.45649,1.8545,1.4551,1.4812,1.773,1.0708,1.1898,1.4063,1.2668,1.1133,1.011,1.3614,1.3005,0.99249,1.0604,1.2471,1.127,0.91094,1.0048,0.86517,1.0656,0.77276,0.94384,0.70155,0.76081,1.2186,1.1303,1.0679,1.0715,0.71775,1.5428,1.0838,0.98547,0.44643,0.23692,0.19194,0.29076,0.24816,0.28301,0.19205,0.2534,0.46554,0.35027,0.3606,0.33063,0.23504,0.24659,0.29359,0.28539,0.6179,0.44303,0.54454,0.53863,0.57357,0.55585,0.51157,0.54393,0.39156,0.39236,0.47292,0.44032,0.63086,0.4947,0.54944,0.55592,1.6698,1.2963,1.5004,1.4423,1.0661,0.99764,1.2352,1.0433,0.95956,0.88498,0.79034,0.74984,0.91866,1.0279,0.80908,0.83197,0.6495,0.52266,0.51992,0.65711,0.75741,0.70725,0.55128,0.5757,0.72379,0.71514,0.92473,0.91602,0.72255,0.73534,0.91951,0.90652,0.21081,0.16195,0.17176,0.18693,0.17192,0.15966,0.15321,0.1572,0.15767,0.15541,0.15857,0.15447,0.15153,0.1433,0.14321,0.14645,0.17977,0.17688,0.15471,0.18083,0.20324,0.17756,0.15326,0.15324,0.15132,0.14092,0.13803,0.13397,0.17353,0.15649,0.14603,0.13866,0.28957,0.24092,0.26562,0.25484,0.28396,0.26783,0.27753,0.276,0.21218,0.19819,0.23016,0.2464,0.25709,0.26243,0.23404,0.23501,0.16982,0.17025,0.1643,0.17619,0.18994,0.18048,0.17841,0.17155,0.20576,0.18273,0.16798,0.18982,0.17463,0.19292,0.17973,0.20342,0.21938,0.17813,0.20633,0.18464,0.21775,0.20882,0.21229,0.19206,0.39221,0.34897,0.31751,0.29858,0.23217,0.23881,0.31625,0.29489,0.51372,0.48712,0.45526,0.45207,0.37531,0.32472,0.3769,0.40765,0.32536,0.33611,0.35475,0.28826,0.31329,0.36304,0.38956,0.33124,0.2874,0.25762,0.28239,0.26588,0.38723,0.30596,0.2836,0.27597,0.56472,0.4339,0.42428,0.50732,0.33929,0.38278,0.46984,0.37123,0.47096,0.53523,0.57574,0.57398,0.62285,0.5611,0.57515,0.57357,0.5053,0.55961,0.58165,0.60786,0.58093,0.64261,0.52897,S1
